wall_time,x_m,y_m,z_m,roll_rad,pitch_rad
1789203257.536094,0.9517766503716704,1.20886425157122,0.7280125375924373,0.13817102619298186,-0.23865019495207576
1789203257.540576,0.9518848280791242,1.2087534515727696,0.7288918875062796,0.13693308958965122,-0.2362560500704306
1789203257.5464296,0.9520353635927119,1.2086179309370686,0.7302269979623487,0.13541586751901813,-0.23257601149445295
1789203257.5497315,0.9521305326554912,1.208546069297747,0.7311276093814476,0.1346379487680282,-0.2300687172228338
1789203257.5565372,0.9522422825289676,1.2084451451780438,0.7325034992014597,0.13364822984762215,-0.22625896359494913
1789203257.5602384,0.9522758136455077,1.2083694257531827,0.7334339314265946,0.13299892506530772,-0.2238022928054737
1789203257.56619,0.9522762656404793,1.2082541599920713,0.7348469891137398,0.13195663177373085,-0.22025040463173212
1789203257.5696635,0.9522580157542682,1.2081910099893873,0.7357949836795559,0.1312450937613612,-0.2179274767604908
1789203257.5765,0.9522286623547854,1.2081899866979435,0.7372655044370293,0.13039329834166527,-0.21463926329754146
1789203257.5799255,0.9522085284187704,1.20826171774405,0.7382837424329156,0.13001859510783215,-0.21283552548101148
1789203257.5856743,0.9521759188243115,1.2084757373520905,0.7398656741577726,0.1299228603885998,-0.21062111994495603
1789203257.5900838,0.9521520379655569,1.20868835582209,0.7409566758229126,0.1302295932833838,-0.2094342696690512
1789203257.595908,0.9521044176430544,1.2090862142605214,0.7426356623449671,0.13118011996401158,-0.20803425263146366
1789203257.6006455,0.9520591882654788,1.2093841813309276,0.7437751064608157,0.13158908635429564,-0.20735781848243984
1789203257.6062717,0.9519766130152861,1.2098891911344956,0.7455299635689439,0.13194030088150174,-0.20669698914761298
1789203257.6094587,0.9519175576588315,1.2102750369659188,0.7467422379435071,0.1320097958012496,-0.2065217212352257
1789203257.6166441,0.9518152572314909,1.2109423934121464,0.7486040758137613,0.1324565971952615,-0.20654656939436872
1789203257.619922,0.9517366498528675,1.2114401965735748,0.7498747977310558,0.1330321521918701,-0.20677521178677033
1789203257.6256256,0.9516016126359181,1.2122654661467536,0.7518263102385327,0.13442223799539765,-0.20748746648953106
1789203257.6301217,0.9515012904089939,1.212868325624278,0.7531606669069333,0.13577256271655577,-0.2081905266928727
1789203257.6358056,0.9513366790706875,1.2138431180979803,0.7552129293930707,0.13822519439402203,-0.20961383669558728
1789203257.6402867,0.9512077133376559,1.2145194777810941,0.7565881754984998,0.13948028236094331,-0.21066572748716766
1789203257.6461995,0.9509876076579771,1.215577369196355,0.7586741827004012,0.1403306070712812,-0.21238203862801633
1789203257.6505184,0.9508314818471355,1.2163204390303701,0.7601005793134638,0.14026305021023547,-0.21370530774750995
1789203257.656537,0.950578331337176,1.2175071549515468,0.7622707210774979,0.13972882871434195,-0.21595855899003197
1789203257.6599944,0.9504026043358259,1.2183424529906584,0.7637422702941977,0.1394587267729453,-0.21757060617910992
1789203257.666602,0.9501362177723796,1.2196614058232151,0.7659963226954378,0.13913340426514795,-0.22030244966771378
1789203257.6700137,0.9499531047564039,1.220591565273587,0.767505928421704,0.13919829835099293,-0.22226448339308522
1789203257.675661,0.9496713100936331,1.2220428274951114,0.769762877821973,0.1395256657412588,-0.22527716010030346
1789203257.6800578,0.949483204063819,1.223044088627346,0.7712800619779563,0.13921368568656184,-0.22722649030973788
1789203257.6856105,0.9492033040460356,1.2246071516038985,0.7735742333582333,0.13813818779551384,-0.2302187202982713
1789203257.6900592,0.9490152215463681,1.2256967274616,0.7750946290564255,0.13714148440898488,-0.2322304206751064
1789203257.6956933,0.9487368846779632,1.2274014493833671,0.7773680830780957,0.1355729014675599,-0.2352142213868595
1789203257.700071,0.948559238154562,1.2285774800549292,0.778889741989253,0.134421301012542,-0.23705147425644296
1789203257.705834,0.9483026819758736,1.2304061044115335,0.7811544961747968,0.1328103369423366,-0.23938753163966447
1789203257.710407,0.9481420740422414,1.2316628139211019,0.7826304911315163,0.1318497414510444,-0.2407057612526234
1789203257.716323,0.9479246385205998,1.2335985903353914,0.7847737226212063,0.1306806756241686,-0.24234076202753924
1789203257.719908,0.947800431533626,1.2349157462346205,0.7861673141636211,0.13005491220669682,-0.24309608089614532
1789203257.725707,0.9476439771033376,1.2369326871015125,0.7881839757766675,0.12929723829691328,-0.24366329089799535
1789203257.7302778,0.9475539848846235,1.238305616048205,0.7894660782583285,0.12885341756150578,-0.24373441665780718
1789203257.7361007,0.9474229375908241,1.2403857830138068,0.7913165437951737,0.12765666014232366,-0.24348014709305882
1789203257.7394807,0.9473392160955713,1.2417735758962718,0.7925237327274965,0.12653247831935863,-0.24298704399422802
1789203257.746183,0.9472276114643466,1.2438841513549475,0.794249643396025,0.12464246521489783,-0.24180209998915497
1789203257.7496967,0.9471397673699619,1.245298824342397,0.7953527898132553,0.12306739007340345,-0.240889695448816
1789203257.756322,0.9469746655156673,1.2474317442710892,0.7969583092854623,0.12035706341009623,-0.2395031040231302
1789203257.7597518,0.9468307354120947,1.2488523203093242,0.798029290301273,0.11870085007213022,-0.23850422361798523
1789203257.7655807,0.9465680197616648,1.2510019923379858,0.7995885144772252,0.11640693311708841,-0.23703492986137167
1789203257.7701752,0.9463730591390747,1.25246398760453,0.8005580121816721,0.11505145070429851,-0.236058263048013
1789203257.7762022,0.9460162972942475,1.254669360218219,0.801953426727244,0.11277869961563276,-0.23491080992317134
1789203257.7805355,0.9457320278451254,1.2561499796682012,0.8028673560447414,0.11135194006770738,-0.23435509961430362
1789203257.7862604,0.9452365282733642,1.2583844624539118,0.8041934190492854,0.10952595055650495,-0.23382392179893421
1789203257.7896636,0.9448597819324106,1.259883688185422,0.805034998210328,0.10835398952287922,-0.23371684879942517
1789203257.7967484,0.9442236656210368,1.2621555743563577,0.8062059455528651,0.1066103892694384,-0.23399595898339068
1789203257.8003285,0.943765122537669,1.2636952582559324,0.8068961537420924,0.10596091638775022,-0.23442682355323788
1789203257.806491,0.9430047349642792,1.2660226083360566,0.8078236138213735,0.1054048442935128,-0.23547219643990264
1789203257.8097708,0.9424486439325396,1.2675933232450656,0.8083623011966072,0.10499725452549101,-0.2365131937864365
1789203257.815898,0.941548724737656,1.2699696557550617,0.8090290397378754,0.10421624092305218,-0.23856317216994002
1789203257.8205194,0.9409014620992194,1.27156036427936,0.8093692222755622,0.10398951124059191,-0.24023222478396783
1789203257.8263566,0.9398520751430879,1.2739611104568451,0.8097053677589904,0.1037900247456037,-0.2433090026375697
1789203257.8296862,0.9391027391242959,1.2755743858724455,0.8098186704253073,0.1035272076611358,-0.24581262239945456
1789203257.8369355,0.9379062487769483,1.2780132918228482,0.809832923340546,0.10253142447957649,-0.2499889596544888
1789203257.8402762,0.9370806455919791,1.2796492506669597,0.8097070643244586,0.1020481891146175,-0.25294649664056823
1789203257.8462365,0.9357722240411025,1.2820969514323006,0.8093431370359477,0.10185694147862806,-0.25762851248757274
1789203257.8495018,0.9348456656492637,1.2837262591411933,0.8089838298325808,0.10164630118224882,-0.2609695865340195
1789203257.8562534,0.933372363311727,1.2861687248890956,0.8082655638964438,0.10076365207422142,-0.2663109194738782
1789203257.859985,0.9323591232070914,1.2877826512027282,0.8076739379992953,0.10027154572577367,-0.2701529248743228
1789203257.8659048,0.9308658016000181,1.2901198417208488,0.8067305843637208,0.10115329638978426,-0.2751871997602383
1789203257.870429,0.9298858206594425,1.2916340395245252,0.8060878834364593,0.1026313033973991,-0.27784925575052843
1789203257.8763554,0.9284436237094083,1.293852501782942,0.8051711199555173,0.10558295357568441,-0.28056139095932525
1789203257.8801558,0.9275148994305187,1.2953133190287864,0.8046293367102041,0.10765835161497687,-0.2816629177906629
1789203257.8858066,0.9261723018642166,1.2974937327591578,0.8039283290539732,0.11069167062922626,-0.28231656449978376
1789203257.890454,0.9253102858180414,1.2989466345951894,0.8035375430277089,0.11260661864141455,-0.2821477316542348
1789203257.8963401,0.9240567169512549,1.301128457442338,0.8030787018084411,0.11511047845527109,-0.2809285970687095
1789203257.8999724,0.9233539299760057,1.3024594612068847,0.8029132525221607,0.11669908210664162,-0.27998114584282763
1789203257.9059894,0.9225461476341095,1.304200247060133,0.8029281594791727,0.11961321698855078,-0.27930762439398243
1789203257.9103994,0.9221658449721762,1.3052182253264109,0.8030995432021855,0.12159521143437445,-0.27917956237953107
1789203257.9165697,0.9218096740430627,1.3065683394181409,0.8035673591744762,0.12439342050271077,-0.27937179541777674
1789203257.9203238,0.9216902970425227,1.3073866127832963,0.8039365338976394,0.12610128263087247,-0.27997868551387817
1789203257.926529,0.9216759029480379,1.3085090096902408,0.804565877159919,0.1283791943398574,-0.2817336685453973
1789203257.9302711,0.9217723379177976,1.3091965774292063,0.805042292563658,0.12971457058270183,-0.28337259073372345
1789203257.936411,0.9219844109153177,1.3102201129053348,0.8057784499615078,0.13131925738941147,-0.2861234659591098
1789203257.9399984,0.9221551502555743,1.3109116077846559,0.8062475408864137,0.13209980867764243,-0.28803355755014837
1789203257.9453921,0.9224426978766856,1.3119594536739294,0.8069337290358616,0.13297230210806743,-0.29094902348921453
1789203257.9498682,0.9226511699521633,1.312663495446435,0.8073882093850627,0.13343026473084632,-0.292891260011972
1789203257.9556365,0.9229818748891782,1.3137097519996888,0.808082796055749,0.1340181095045115,-0.2955141876292404
1789203257.9601612,0.923219883829217,1.3143978915443157,0.8085568501747596,0.13440879196219885,-0.2969340777175477
1789203257.9658926,0.9235940934303668,1.3154142943421046,0.8092947037124963,0.13501898936526963,-0.29844294949731626
1789203257.9704382,0.9238501704882696,1.3160797737116092,0.8098080877329014,0.1354413351430037,-0.2990601518076515
1789203257.976141,0.9242422684826413,1.317064799344208,0.8106127136126049,0.13601805915739487,-0.29927698264211633
1789203257.9795744,0.9245150290298577,1.3177201408923653,0.8111777061063205,0.1363962214425881,-0.29910068175459675
1789203257.9864056,0.9249313775739783,1.3186931139451183,0.812074045309528,0.13692593891280994,-0.2984174076977135
1789203257.9895954,0.9252070125945696,1.3193300369087397,0.8127070125555944,0.13714483673155778,-0.29754712949192463
1789203257.9963474,0.9256242485307272,1.320285543169365,0.8136985918451556,0.13727546432742166,-0.2958499677197074
1789203257.9997363,0.9259085493222867,1.3209259150591663,0.8143827990361979,0.13726204974580145,-0.29453214540074485
1789203258.0054781,0.9263771625904269,1.3218585200801294,0.8154563237954706,0.13718335022877876,-0.2925779675256508
1789203258.0100498,0.9267301690085967,1.3224430574265706,0.8162143508258783,0.1373532934622186,-0.29150162102817534
1789203258.0157933,0.9272611967371881,1.3233295067313005,0.8173982202840229,0.1373936644201957,-0.28973248612387187
1789203258.0201843,0.9276244738628826,1.3239392280769315,0.81820574470103,0.13724703706753574,-0.2885873032071337
1789203258.0258062,0.9281840563147283,1.324886618996958,0.8194337295297395,0.13678859905919977,-0.2871334591635212
1789203258.0303888,0.9285666205021883,1.3255424317212818,0.8202579633194659,0.13631898055107447,-0.2863658248673622
1789203258.0362215,0.9291421378844636,1.3265482650005498,0.8215156002260006,0.13527589923265015,-0.2853740738705922
1789203258.0394716,0.9295341904359662,1.327236353699488,0.8223663202356778,0.1344932282856173,-0.2847520428695162
1789203258.0461411,0.9301507304267087,1.3282730415599677,0.8236607685461123,0.13344285873640668,-0.2840033640894043
1789203258.0498998,0.9305920754577437,1.3289520437138058,0.824538637428939,0.13322722459471414,-0.2837724990259564
1789203258.0565228,0.9312800542702725,1.3299971332966205,0.8258694086508269,0.13333873849832423,-0.2837964552712106
1789203258.0603895,0.9317507796451217,1.330710965869667,0.8267721963341049,0.13344267037270283,-0.2839475832826612
1789203258.066423,0.9324685270879266,1.3318054253782117,0.8281439066924228,0.13362153546257485,-0.28422670094261593
1789203258.0699093,0.9329591067173418,1.332556441017307,0.8290584688749335,0.13373469267093646,-0.2845447405378776
1789203258.0760956,0.9337111074690106,1.3337125912011494,0.830428892766099,0.1339124097056199,-0.2852393952392929
1789203258.0806491,0.93422180420907,1.3344991806477655,0.8313457093276891,0.13404075770031185,-0.28573230718698817
1789203258.086642,0.9350180133981897,1.3356788278657303,0.8327204315484775,0.1344659248091591,-0.2866074337909715
1789203258.090157,0.9355657619161172,1.336479049942241,0.8336272396849086,0.13501373713302126,-0.28736180557646346
1789203258.0961313,0.9364091452980247,1.3377131749533508,0.8349639704422109,0.13600569960892228,-0.28872903117620324
1789203258.1005619,0.9369831187883625,1.3385531387199725,0.8358466054942572,0.13670909376661095,-0.2897139770708599
1789203258.1062515,0.9378624408846239,1.339840532074825,0.8371476741563227,0.13778421093183527,-0.2912478581438799
1789203258.1098063,0.9384618993025322,1.3407190153483066,0.8379918208367665,0.13853548200519078,-0.2923495583829167
1789203258.115879,0.9393774688965734,1.3420600598518797,0.8392278750986389,0.13971473147362323,-0.2941094200362829
1789203258.120735,0.9399953960448125,1.3429651909934242,0.8400399812720812,0.14046144771944796,-0.29521058846923015
1789203258.1266623,0.9409399799731265,1.3443473277929847,0.8412208032509054,0.1415792620734775,-0.29682434259323454
1789203258.1302688,0.9415780079805796,1.3452833102378408,0.8419849395811116,0.1423470809831274,-0.297908958308574
1789203258.1365693,0.9425482394151675,1.3467121078984825,0.8430903513685013,0.14349808717663617,-0.29949974205509605
1789203258.1402693,0.9432045148551528,1.3476849763005587,0.8438070246004585,0.14425876395251033,-0.3005526827041229
1789203258.1462865,0.9441969242928291,1.3491706664594991,0.8448593630608372,0.14535061458439083,-0.30206365310293
1789203258.1496153,0.944865687537692,1.3501823754036457,0.8455364945952387,0.1460708926400376,-0.3030321176854442
1789203258.1565976,0.9458754455270583,1.351728383453856,0.8465287815065302,0.14715286767901345,-0.3044316548806438
1789203258.1600115,0.9465616732257893,1.35278737118762,0.8471628680344604,0.14780749261251191,-0.3053000571951672
1789203258.1657977,0.9475933799754576,1.3544022197878849,0.8481015956228511,0.1486879450303853,-0.306542043220822
1789203258.1702912,0.9482827400690871,1.3554977149804939,0.8487132157001449,0.14924916381396752,-0.3073049572312097
1789203258.1760244,0.9493195689662571,1.3571739058104013,0.849605653244131,0.15016280191710207,-0.30845403546913597
1789203258.180675,0.9500115690302927,1.3583157646706847,0.8501970971652042,0.15078201752599057,-0.309177793761627
1789203258.186736,0.9510536736005338,1.360079053014294,0.851049957896403,0.151664838779055,-0.31043123585278826
1789203258.1901414,0.9517504553195785,1.3612799667248356,0.8516007512069518,0.15226957153916906,-0.31132950310349744
1789203258.1962397,0.9527978681861367,1.3631164607598534,0.8524052206574696,0.15331724129182028,-0.31260062599357474
1789203258.1998067,0.953487468011112,1.3643498020229425,0.8529439430900377,0.15402651768777698,-0.3133763157711733
1789203258.2058427,0.9544828021360933,1.3661658131216416,0.8537556719457284,0.1548850984735057,-0.3143830464661326
1789203258.2103903,0.9551301529105901,1.367368436357253,0.8542789128899996,0.15526507132556178,-0.31501622831893983
1789203258.2162857,0.9560715753485277,1.3691535445196463,0.8550628687986613,0.15545059071615855,-0.31597190777330736
1789203258.21996,0.9566771916562719,1.3703307060374343,0.8556009340349866,0.1551783854141458,-0.31648445368305317
1789203258.2257454,0.9575611010297139,1.3720909376227426,0.8564115099991441,0.1542681956093378,-0.3171211775469616
1789203258.2303216,0.9581473828174671,1.3732899891391428,0.8569233049282138,0.1534706079116572,-0.3174803350736066
1789203258.2362587,0.9590366162603993,1.3751269583129189,0.8576401692607204,0.15219037911814687,-0.31787909128694325
1789203258.2397845,0.9596257624904417,1.3763635394227076,0.8581240646305276,0.15127897809149393,-0.31814233713009976
1789203258.2459645,0.9604927288041447,1.378230852133418,0.8588766459319414,0.14986091899129378,-0.3187164676465418
1789203258.2506278,0.961057813780332,1.379488972940021,0.8593878289717592,0.14895991497849834,-0.31920023073460646
1789203258.2560387,0.9618682200305823,1.3813767987427517,0.8601683858417372,0.14775958325421795,-0.32010045616522925
1789203258.2606642,0.9623672113197821,1.3826183514567023,0.8607070295146062,0.1469008454247179,-0.32080207277533285
1789203258.2665265,0.9630587091231075,1.384451771391596,0.8615199397888303,0.14536574417893194,-0.3220894219956871
1789203258.2702737,0.9634899971559165,1.3856348183606413,0.8620667686347602,0.14415064045001286,-0.32283193899780965
1789203258.2764442,0.9640998991519931,1.3873615057936954,0.862890491094384,0.14211359683789151,-0.3236779541877159
1789203258.2797995,0.964497637231344,1.3885014740649007,0.8634417313358631,0.14049572790719597,-0.32401730149287533
1789203258.2857716,0.9650910672499237,1.3902270908257708,0.8642434254663524,0.137777924031669,-0.32413686333458935
1789203258.290358,0.9654825362724226,1.3913905338973014,0.8647509710382965,0.13584962998060954,-0.32404724507312277
1789203258.2962825,0.9660766217383265,1.393145966015302,0.8654695574006106,0.13304854102803923,-0.32378255287238694
1789203258.2998219,0.9664763810551962,1.3943319879415927,0.8659114049877078,0.13135002855008893,-0.3236852792565694
1789203258.305931,0.967064813057511,1.3961417785161492,0.8665318225804245,0.12889486864663913,-0.32371314896948944
1789203258.310719,0.967439973081592,1.3973610303488841,0.8669368835191948,0.12735882014684247,-0.32409905912495557
1789203258.3169165,0.9679922940728054,1.399180271664379,0.8675385135337027,0.1253376635030859,-0.3247482428778569
1789203258.3208916,0.9683442814443791,1.4003743284576553,0.8679308528781201,0.1242518424935415,-0.32507504243684354
1789203258.3260157,0.9688010512955414,1.4020753872461604,0.8685044408162607,0.12287976173344713,-0.3252239188218636
1789203258.3307083,0.9690560625749017,1.4031767172438172,0.8688699827001871,0.12188636612092134,-0.32513419533412274
1789203258.3368714,0.9693661050404703,1.4047957399905764,0.8693934636944521,0.1199207081244286,-0.3247837121404615
1789203258.340488,0.9695271698601431,1.405854166946212,0.86973278012315,0.11838473715410432,-0.32454792898281004
1789203258.3464763,0.9696986228025651,1.4074169397552203,0.8702303920505133,0.11582921584062995,-0.3242216148842615
1789203258.350156,0.9697647340541864,1.408448984329837,0.8705500986782315,0.11386761660652565,-0.324009146828836
1789203258.356184,0.9698116817559191,1.4100005739450543,0.8709973110684393,0.11048626514393019,-0.3236298556213977
1789203258.359597,0.9698194575974929,1.4110374396741074,0.8712646888737601,0.10818849792747798,-0.32350009464618085
1789203258.3663435,0.969803205075726,1.412591413122946,0.8716221910238392,0.1046305043600712,-0.32355375469059794
1789203258.3701317,0.9697783963139365,1.41362480807988,0.8718402543151885,0.10234542050417345,-0.32370720825132643
1789203258.3758101,0.969721200291787,1.4151743758983362,0.8721392517593621,0.09907975558290279,-0.3240221051299415
1789203258.3804398,0.9696695024623363,1.4162034630410185,0.872304275651991,0.0970554716055346,-0.3243718729762431
1789203258.386328,0.9695744912610068,1.4177377278695695,0.8725170769655077,0.09440627296198745,-0.3251040798552415
1789203258.3898327,0.9695020803945363,1.4187545182118515,0.8726472535397869,0.09290603452833038,-0.3256342140004622
1789203258.3956225,0.9693723948345089,1.4202794803472092,0.8728297976387183,0.09089464357676087,-0.326409654314126
1789203258.4002066,0.9692698928917628,1.4212948503783975,0.872947999912673,0.08970833911330083,-0.3270157044581548
1789203258.4059994,0.9691119326380063,1.422797058991432,0.8731315329136659,0.08818972591461927,-0.3278844237952343
1789203258.41049,0.9690068539300278,1.4237808634119191,0.8732718344426988,0.08739548576119885,-0.3282769357334737
1789203258.4163032,0.9688398017229148,1.425243356203554,0.8735140151126736,0.08659795444905721,-0.32848309402972
1789203258.4199777,0.9687140338656913,1.4262162561145784,0.873692355788057,0.08627417410580725,-0.32849814109863446
1789203258.425981,0.9684847142196652,1.4274188635380807,0.874039734918003,0.08606280137810193,-0.3283515305049459
1789203258.4306664,0.9682941221170527,1.4278988696266364,0.8743520689006721,0.08579198335119699,-0.3284711308003035
1789203258.4369767,0.9679779118397509,1.4283557837057694,0.8749200037821171,0.08528380862414771,-0.328710845804558
1789203258.4403234,0.9677454974067833,1.4285700231862872,0.8753364348411705,0.08498212051966976,-0.32889926443043316
1789203258.4460683,0.9673689507657923,1.4289128555780408,0.8759917799930641,0.08478260738213779,-0.3291408186076537
1789203258.450079,0.9671019683588468,1.4291736999528024,0.8764486838143313,0.08507274948755818,-0.3291134141859673
1789203258.4564342,0.9666718394102861,1.4295635878480675,0.8771612106411253,0.08573960029777644,-0.32870429638365156
1789203258.4601548,0.9663674132812494,1.429824123103835,0.8776486733491512,0.08592774719835504,-0.32819912442960403
1789203258.4662297,0.9658826554572093,1.4302288359821589,0.8784107396012787,0.08584706311193206,-0.32719002308248585
1789203258.470008,0.9655428037699996,1.4305164653122917,0.87894450258859,0.085603485856225,-0.3264144177858861
1789203258.4759045,0.965015492588614,1.430998399571816,0.879781187238849,0.08518016677732765,-0.3252027166327515
1789203258.4805284,0.9646514027258648,1.4313593189962004,0.8803601886287644,0.08506981081089889,-0.32463697070552094
1789203258.486584,0.9640888021095179,1.4319622187648953,0.881268203155686,0.08523261557370802,-0.3242008792334726
1789203258.4898875,0.963704101108799,1.4324062672174487,0.881904632006249,0.08554830970431251,-0.32415739150608186
1789203258.4958382,0.9631115008131585,1.4331335800505596,0.8829073294028029,0.0862918992315717,-0.32439701862224374
1789203258.500459,0.9627002854052915,1.4336531326252462,0.8835944220584498,0.08694446839818927,-0.3247056133993646
1789203258.5066893,0.9620522817048238,1.4344721742034143,0.8846542492316978,0.08804775691387592,-0.3253443590637538
1789203258.5102513,0.9615949584449318,1.4350358498243503,0.8853860703323699,0.08852573910100132,-0.3258755653440346
1789203258.5162785,0.960872546722372,1.4359215829235155,0.8865303276535941,0.08879050450349463,-0.32687316909891156
1789203258.5200734,0.9603675687181022,1.4365449956118301,0.8873251914937578,0.08878252297573275,-0.32769016024212594
1789203258.5262375,0.9595746486430713,1.4375341708250244,0.8885700075745985,0.08862913139516582,-0.32913375220175306
1789203258.5306983,0.9590225290282808,1.4382326003272798,0.8894364821257242,0.08850176214118138,-0.33023573887852375
1789203258.5364811,0.9581496725258026,1.4393167147063894,0.8907936330625914,0.08807779844917134,-0.33208950187594954
1789203258.5399823,0.9575394173571214,1.4400623882314447,0.891738029022225,0.08731758156878812,-0.3333452987000713
1789203258.5459232,0.9565785920907265,1.4412182771080484,0.8932156110207302,0.08574066020333798,-0.33517492301957336
1789203258.5504615,0.9559061629202907,1.4420202148116736,0.8942414952291842,0.08426456063924026,-0.3364061329925099
1789203258.556199,0.9548548749141057,1.4432797406313296,0.8958411113805637,0.08192898383781458,-0.3383526087433461
1789203258.5595672,0.9541273050803198,1.4441479295868505,0.8969477499124,0.08040109073141116,-0.3396412337990909
1789203258.5664258,0.952990478883981,1.4454801845633847,0.8986675601384437,0.07762272798851767,-0.3415479803513624
1789203258.569924,0.9522052114372552,1.4464009843935441,0.8998482568548289,0.07547280341520086,-0.3428602564755946
1789203258.5757124,0.9509892338877027,1.4478327127649229,0.9016680846283717,0.07235393052393334,-0.3448862163545499
1789203258.5806668,0.9501524576861449,1.4488163902671358,0.902915337665843,0.07035582146323917,-0.3460863103710266
1789203258.5867643,0.9488565617784592,1.4503387902521128,0.9048224896328361,0.06750969463621147,-0.3477126703427768
1789203258.590019,0.9479665916078529,1.451382582501053,0.9061032511043592,0.06548138508136654,-0.34870928895930414
1789203258.5957856,0.9465978230723265,1.4529919533981512,0.9080370282034913,0.062489575550661716,-0.3501514064815593
1789203258.600447,0.9456661023663628,1.4540832104342496,0.9093383147934024,0.060520174266245244,-0.350890744460407
1789203258.6064324,0.9442373341874052,1.4557607058326618,0.9112730199693759,0.057512497566254386,-0.35175654556743363
1789203258.6097271,0.9432627274888281,1.456913538198905,0.9125380080846043,0.055297102155608444,-0.35216879135564316
1789203258.6154444,0.9417702046397267,1.4586923297533605,0.9143940816552721,0.05189116388226381,-0.3527222495283916
1789203258.6200194,0.9407601003514493,1.4599003375239017,0.9156055872575294,0.04973938856082201,-0.3529111877117508
1789203258.625975,0.9392230426116945,1.461747202100596,0.9173712730056969,0.046557432951930794,-0.35289602695631317
1789203258.6305795,0.938182632319187,1.4630090396406716,0.9184942546706777,0.04449462807177382,-0.352738158449239
1789203258.6362379,0.9366059405769243,1.464952137496603,0.9200736879093794,0.041604988577720006,-0.35236500802751175
1789203258.6397228,0.9355476086173212,1.466278052944292,0.9210556336518867,0.0400441963275098,-0.3518627236859201
1789203258.6455388,0.933946778899466,1.4683056230878928,0.9223950593570538,0.03746148237952651,-0.3507735477927631
1789203258.6501505,0.9328703073149627,1.4696874970266176,0.9231904523859294,0.035708972668568525,-0.3499148571448646
1789203258.6560636,0.9312419985321694,1.471807976629497,0.9242197677757876,0.032731360250988356,-0.34859500618973527
1789203258.6605217,0.9301527385746348,1.4732451904333304,0.9247990536511618,0.03066826202076309,-0.3475486972670038
1789203258.666052,0.9285093993052573,1.4754492502855625,0.9254833095915695,0.02795923137973191,-0.34566269136388733
1789203258.6695216,0.9274282492338035,1.4769331837484354,0.9258273848239881,0.02602916915157205,-0.34434889021734794
1789203258.6762505,0.925855656315636,1.4791634052873706,0.9262121024379598,0.023169900399082864,-0.34209997563338446
1789203258.679715,0.9248587296779097,1.4806396273196603,0.926410177790815,0.02202475991192815,-0.3400618033070125
1789203258.6863914,0.9234195024374462,1.4828314500731408,0.9266581020665102,0.02165165470957251,-0.3362511386082504
1789203258.6901157,0.9225029586129109,1.4842862618161539,0.9267873486762791,0.0220410122541479,-0.33331620526362904
1789203258.695707,0.9211859216479403,1.486484788691989,0.9269498752598816,0.023302519662903417,-0.3285778513516348
1789203258.7003765,0.9203474655513982,1.487985583688532,0.9270490810326346,0.0245434806025231,-0.32565796638710004
1789203258.7066908,0.9191366182266777,1.4902781784138979,0.9271960305600965,0.026858431730555535,-0.3215776545755701
1789203258.7100496,0.9183570553693798,1.4918289804560692,0.9273016354227026,0.028387399389924045,-0.3190995243157227
1789203258.7169313,0.9172408738537081,1.4941943663844,0.9274511665037353,0.030511548652953756,-0.3157059418107467
1789203258.7206254,0.9165369474806778,1.4957957811126834,0.9275282308622402,0.031804792600922865,-0.31383217722502293
1789203258.726731,0.9155358920704904,1.4982278842382708,0.9276287300317906,0.03341665349563716,-0.31148134112532416
1789203258.7303572,0.9149020513141576,1.4998647630625936,0.9276979603740736,0.0342288730999778,-0.31009608998753857
1789203258.7362475,0.9140060870727861,1.5023418941091466,0.9278168452001733,0.03503171381171872,-0.30808716420307236
1789203258.7398334,0.9134545674524079,1.5040022927860026,0.9278847424812122,0.03554102286519965,-0.3067717567071091
1789203258.7461565,0.9126815467949086,1.5064936307046388,0.9279889251492982,0.036147379718151226,-0.30490908644136994
1789203258.7505062,0.9121990016373759,1.5081546208351566,0.928074674808025,0.03638816101520402,-0.3036078718679563
1789203258.7565136,0.9115246015447197,1.5106443858835232,0.9282287762889384,0.036486702946439645,-0.30145094690620466
1789203258.7599878,0.9111748162022284,1.5122153016247757,0.9283925439697511,0.03658508234359364,-0.30011477334838554
1789203258.7659025,0.9108331499370343,1.51438497448937,0.9287706323048998,0.037162762814814586,-0.29866332809655505
1789203258.769653,0.9107073087824774,1.515724219363732,0.9291079732034322,0.03764768703642604,-0.29787206512174763
1789203258.775729,0.9106535088521808,1.517599878671927,0.929731269667849,0.03840661622916976,-0.2968287516947343
1789203258.7804039,0.9106984258730919,1.5187731361970132,0.9302093145787561,0.03888938986455234,-0.29652109024275053
1789203258.786496,0.9108423957209063,1.5204641021590557,0.9310215993807629,0.03957385386851172,-0.2964270879898768
1789203258.7899652,0.9109547824504329,1.5215831414600964,0.9316135542338689,0.03986772359413325,-0.2963238315745033
1789203258.79593,0.9111398910743771,1.5232498526041491,0.9325747421575941,0.04017061034525476,-0.2959544226943029
1789203258.7994711,0.9112797530381775,1.524355488710071,0.93324189685831,0.0403734552780108,-0.2956694405256062
1789203258.8057566,0.9116157604169826,1.5258810130271276,0.9343511074042905,0.04111893013632481,-0.29548492055750114
1789203258.8104692,0.9119203331064235,1.5268061722666555,0.9351675983846359,0.0420732850553669,-0.29562894671309947
1789203258.816674,0.9124712886789254,1.5280787247859533,0.9364949964190826,0.044000979440912205,-0.29608306979656834
