wall_time,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,vx_mps,vy_mps,wz_rps
1789204158.6359584,0.6366660549053804,14.280784607646707,0.6563607130358042,0.05217150693213879,-0.039792323807005786,1.4688193634511906,0.028611020867728043,0.22163016290229556,-0.015800768103943097
1789204158.642099,0.6368447242951236,14.28212313021536,0.6567028187828764,0.052162188429189606,-0.03985398872244798,1.4687468237273147,0.029574327544934352,0.22226941525893862,-0.009303582057411235
1789204158.6458552,0.6369635536819009,14.283018499007417,0.6569269179988734,0.052158552155975625,-0.03988986721478682,1.4687132852272289,0.029275843099266063,0.2234399552475799,-0.0073518675613290655
1789204158.651914,0.6371443823811684,14.284360954440851,0.6572693137674809,0.05216757100389697,-0.03995136983807516,1.4686724439826027,0.02996819009043134,0.22335657113075083,-0.0064631858417790395
1789204158.6566525,0.6372670983406228,14.285256993593768,0.6575001449537399,0.05217770435089001,-0.03997874890802413,1.468645777857034,0.030473217509124087,0.22364815132464053,-0.006181107214882299
1789204158.66273,0.6374545412909522,14.286604670077963,0.6578463425337422,0.05220363860114423,-0.04000126536258951,1.4686132009243271,0.03131506226850741,0.2244848278079104,-0.004648776569658863
1789204158.666375,0.6375810609551128,14.287505721480224,0.6580756771268325,0.052227493636233926,-0.04000169939425848,1.4685988384733457,0.03181540002501318,0.22522880553762029,-0.0031782081392854127
1789204158.6721404,0.637768340307302,14.28886157227115,0.6584100717489171,0.05225797371426558,-0.03997205738938195,1.4685824721818348,0.030877037405187987,0.2264074963053201,-0.002686095985113329
1789204158.6758797,0.6378924393538418,14.289767922237811,0.6586269100688634,0.05229070443341458,-0.039997334860959716,1.468593058800372,0.03148857640838733,0.22629843224351398,0.0028777646437212335
1789204158.6828065,0.6380748907035717,14.29112858976736,0.6589504201910673,0.052336771327980536,-0.040035010349590616,1.468616248510197,0.030770304880640233,0.22651097164259232,0.0039943252731632385
1789204158.6866724,0.63819459271228,14.292035588631062,0.6591689966892402,0.05235807301490755,-0.04005080717777012,1.4686269637589973,0.0301827188640788,0.22660381645495783,0.002405803783351288
1789204158.692965,0.6383740394454397,14.293395369071556,0.6595051960855483,0.05237740982194962,-0.04006261306149185,1.468619442369701,0.029932370098968458,0.2265636007609823,-0.002892824498861212
1789204158.6964703,0.6384932579686526,14.294302285644712,0.6597328079704193,0.05238017491382453,-0.040062903519754015,1.468597326223784,0.029631430652523532,0.22673736568131878,-0.006396138747819872
1789204158.7025867,0.6386711942368634,14.295664961113598,0.6600713319611617,0.052380585327453745,-0.04004514701310082,1.4685611466617476,0.029738871576510645,0.2270557551622985,-0.005759438082687597
1789204158.7061708,0.6387902283370103,14.296577134621064,0.6602877948331974,0.0523778038976716,-0.04000138738223075,1.468544735756685,0.02940782741518701,0.2281322403871842,-0.004130869775644373
1789204158.7120962,0.6389688528168973,14.297949041467756,0.6606071104428404,0.05240625572876438,-0.040011105309192566,1.4685651370380264,0.03010273630653742,0.22867536309239406,0.004337002546622092
1789204158.7158563,0.6390860432895361,14.298864767868455,0.6608196837755779,0.05242352408471811,-0.03999298763245157,1.4685857868001229,0.029821086192194896,0.22918033504337712,0.0051631516716460595
1789204158.7221246,0.6392578635280756,14.30023726193636,0.6611413710461468,0.05243452678260729,-0.039930231086754094,1.4686140928091311,0.028836056570913954,0.2292096546837014,0.003409532891008149
1789204158.7257106,0.6393709544801807,14.301151543481616,0.6613591162365924,0.052435306253372824,-0.039880697696954626,1.4686260066872796,0.02846609873567754,0.22909526572974484,0.0019376826650306135
1789204158.732712,0.639540361726174,14.302522686172384,0.6616910347575786,0.05242778302598362,-0.03980203090405244,1.4686311249849167,0.028218046223711456,0.2290765215447783,-0.000765875587512356
1789204158.736323,0.6396511969536617,14.303439675772731,0.6619059905846576,0.0524159484056415,-0.03973313824376123,1.4686294687511496,0.027561909210767035,0.23014823990494168,-0.0014018358737090616
1789204158.7424657,0.6398201912455344,14.30481856667262,0.6622197898661315,0.052405785145652875,-0.03965448385453337,1.4686379012475763,0.028641848728621567,0.23013646796971216,0.004556715217642239
1789204158.74616,0.6399330813833758,14.305739328195259,0.662425006580789,0.05241040622414264,-0.03964221697291062,1.4686548845506013,0.02852599480439059,0.23032381086242076,0.004370402061542591
1789204158.7523587,0.6400998764115866,14.307120800289717,0.6627317673539493,0.05240117673232366,-0.03959694382243015,1.4686636847021044,0.027671599455212876,0.23069695227343953,-0.0005314467004572014
1789204158.7563412,0.6402105134731758,14.308042135861347,0.6629353293601823,0.052389906111195414,-0.03953104485129774,1.4686690701797167,0.0276897093762055,0.23107660908292688,0.0007885731089502438
1789204158.7623148,0.6403739937879462,14.309427614867861,0.663231999990156,0.052368343899043324,-0.039349296877092994,1.4686910128537687,0.0274075308338906,0.2323134478673537,0.0026434675319912315
1789204158.766086,0.6404841450740447,14.310348365813404,0.6634330553284888,0.05236174528664752,-0.03920581330839291,1.4687145761056297,0.027771356275904498,0.23184620852627533,0.004279949963470247
